id,authority,title,description,app_type,application_type,development_type,app_size,app_state,decision,start_date,decided_date,last_changed,address,postcode,lat,lng,link,status_class,site_area_ha
SouthDerbyshire/DMOT/2025/1246,South Derbyshire,"Approval of details required by requirements 8 (LEMP) , 9 (CEMP) and 18 (Archaeology) of permission ref. Oaklands Farm Solar Park Order 2...","Approval of details required by requirements 8 (LEMP) , 9 (CEMP) and 18 (Archaeology) of permission ref. Oaklands Farm Solar Park Order 2025 relating to a generating station with a gross electrical output capacity of over 50 megawatts at",Conditions,,,Small,Undecided,,2025-09-23,None,2025-10-13T08:32:07.990503,"Oaklands Farm Solar Park, Coton Road, Walton upon Trent, DE12 8LP",DE12 8LP,,,https://www.planit.org.uk/planapplic/SouthDerbyshire/DMOT/2025/1246/,Pending,
NorthAyrshire/25/00446/EIA,North Ayrshire,Request for EIA Screening Opinion for Ground Mounted Solar Array,Request for EIA Screening Opinion for Ground Mounted Solar Array,Outline,,,Medium,Permitted,Scoping Agreed,2025-09-23,2025-10-08,2025-10-13T08:20:43.265032,Site To North Of Ancumor Stevenston North Ayrshire,None,,,https://www.planit.org.uk/planapplic/NorthAyrshire/25/00446/EIA/,Pending,
Chorley/25/00888/PAR,Chorley,"Prior approval application under Part 14, Class J of Schedule 2 of the Town & Country Planning (General Permitted Development) (England) ...","Prior approval application under Part 14, Class J of Schedule 2 of the Town & Country Planning (General Permitted Development) (England) Order 2015 for the installation of solar photovoltaics (PV) equipment on the roof of a non-domestic building",Outline,,,Small,Undecided,,2025-09-23,None,2025-10-14T07:49:30.273179,David Lloyd Leisure Moss Lane Whittle-le-woods Chorley PR6 8AB,PR6 8AB,,,https://www.planit.org.uk/planapplic/Chorley/25/00888/PAR/,Pending,
MiltonKeynes/PLN/2025/2004,Milton Keynes,Consultation regarding application for an order granting development consent for the Green Hill Solar Farm (EN010170),Consultation regarding application for an order granting development consent for the Green Hill Solar Farm (EN010170),Outline,,,Small,Undecided,,2025-09-23,None,2025-10-14T08:13:28.557184,"Green Hill Solar Farm Site G, London Road, Warrington",None,,,https://www.planit.org.uk/planapplic/MiltonKeynes/PLN/2025/2004/,Pending,
WestBerkshire/25/02189/OOD,West Berkshire,Out of District Consultation Wiltshire County Council: Planning Act 2008 - section 55 Application by Lime Down Solar Park Limited for an ...,Out of District Consultation Wiltshire County Council: Planning Act 2008 - section 55 Application by Lime Down Solar Park Limited for an order granting development consent for the Lime Down Solar Project. Adequacy of consultation request.,Outline,,,Small,Undecided,,2025-09-23,None,2025-10-01T08:45:19.034209,"Out Of District Wiltshire Area Lime Down, Land Near Malmesbury In North Wiltshire",None,,,https://www.planit.org.uk/planapplic/WestBerkshire/25/02189/OOD/,Pending,
Bath/25/03719/COND,Bath,"Discharge of conditions 3, 4, 5, 6 and 7 of application 23/04529/FUL (Installation of ground mounted solar panels, substation compound, a...","Discharge of conditions 3, 4, 5, 6 and 7 of application 23/04529/FUL (Installation of ground mounted solar panels, substation compound, access tracks, perimeter fencing with CCTV cameras, access gates and associated grid infrastructure, in connection with development of a 2.1MW community solar energy farm).",Conditions,,,Small,Undecided,,2025-09-23,None,2025-10-14T07:33:23.865645,"Parcel 6600, Fairy Hill, Compton Dando, Bristol, Bath And North East Somerset,",None,,,https://www.planit.org.uk/planapplic/Bath/25/03719/COND/,Pending,13.0
CheshireEast/25/3669/CLEUD,Cheshire East,Certificate of lawful development for solar panels installed to a secluded area of the existing roof.,Certificate of lawful development for solar panels installed to a secluded area of the existing roof.,Amendment,,,None,None,,2025-09-23,None,2025-10-01T07:40:01.712404,"Hazelfield Legh Road, Knutsford, Cheshire East, WA16 8LS",WA16 8LS,,,https://www.planit.org.uk/planapplic/CheshireEast/25/3669/CLEUD/,Pending,
Reading/PL/25/1347,Reading,Application to determine if prior approval is required for a proposed installation of Solar Photovoltaics (PV) equipment on the north (52...,"Application to determine if prior approval is required for a proposed installation of Solar Photovoltaics (PV) equipment on the north (52 panels), south (52 panels) and west (28 panels) rooftops of Domain, Tilling Courtyard, Weldale Street, as per The Town and Country Planning (General Permitted Development) (England) Order 2015 (as amended) - Schedule 2, Part 14, Class J.",Outline,,,Small,Withdrawn,Withdrawn,2025-09-23,2025-10-07,2025-10-14T08:18:45.259819,"Domain Rental Apartment, Phase 1, Tilling Courtyard, Weldale Street, Reading, RG1 7BZ",RG1 7BZ,,,https://www.planit.org.uk/planapplic/Reading/PL/25/1347/,Pending,
Powys/25/1342/FUL,Powys,Installation of 12 ground Mounted Solar arrays and associated works,Installation of 12 ground Mounted Solar arrays and associated works,Full,,,Small,Undecided,,2025-09-23,None,2025-10-10T08:31:26.072224,Garthbwt Clatter Caersws SY17 5NR,SY17 5NR,,,https://www.planit.org.uk/planapplic/Powys/25/1342/FUL/,Pending,
SouthDowns/SDNP/25/03843/LDP,South Downs,Installation of solar panels on both roof slopes of the existing stable outbuilding,Installation of solar panels on both roof slopes of the existing stable outbuilding,Outline,,,Small,Undecided,,2025-09-23,None,2025-10-03T08:36:06.643077,The Sanctuary Winton Street Alfriston East Sussex BN26 5UL,BN26 5UL,,,https://www.planit.org.uk/planapplic/SouthDowns/SDNP/25/03843/LDP/,Pending,4.0
Torridge/1/0746/2025/FUL,Torridge,Conversion of farm buildings for holiday use - amendment to existing permission and solar panels (Removal of condition 2 of planning appr...,Conversion of farm buildings for holiday use - amendment to existing permission and solar panels (Removal of condition 2 of planning approval 1/1799/2006/FUL),Full,,,Small,Undecided,,2025-09-23,None,2025-10-13T08:39:34.125739,The Stone Barn Clawton Holsworthy Devon EX22 6PF,EX22 6PF,,,https://www.planit.org.uk/planapplic/Torridge/1/0746/2025/FUL/,Pending,
Hillingdon/79699/APP/2025/3378,Hillingdon,"Erection of single storey infill extension to the front, conversion of integral garage to habitable accommodation, addition of solar pane...","Erection of single storey infill extension to the front, conversion of integral garage to habitable accommodation, addition of solar panels to the rear roof.",Full,,,Small,Undecided,,2025-09-23,None,2025-10-14T08:05:13.641432,7 HASLAM CLOSE ICKENHAM UB10 8TJ,UB10 8TJ,,,https://www.planit.org.uk/planapplic/Hillingdon/79699/APP/2025/3378/,Pending,22.0
Moray/25/01208/APP,Moray,Install solar PV to roof of clubhouse with the addition of battery storage attached to the existing building at,Install solar PV to roof of clubhouse with the addition of battery storage attached to the existing building at,Full,,,Small,Undecided,,2025-09-23,None,2025-10-14T08:13:47.627284,Tomintoul And Glenlivet Outdoor Bowling Club Lecht Drive Tomintoul Ballindalloch Moray AB37 9EH,AB37 9EH,,,https://www.planit.org.uk/planapplic/Moray/25/01208/APP/,Pending,
NorthNorfolk/CD/25/2111,North Norfolk,"Discharge of Conditions 3 (External Surfaces), 4 (Hard & Soft Landscaping Scheme), 5 (Cycle Parking), 7 (Enclosure Details), 8 (Solar Pan...","Discharge of Conditions 3 (External Surfaces), 4 (Hard & Soft Landscaping Scheme), 5 (Cycle Parking), 7 (Enclosure Details), 8 (Solar Panels) & 9 (BNG Plan) of Planning Permission PF/24/1772 (Erection of a detached dwelling)",Conditions,,,Small,Undecided,,2025-09-23,None,2025-10-13T08:21:38.528884,1 Beech Avenue Sheringham Norfolk NR26 8NR,NR26 8NR,,,https://www.planit.org.uk/planapplic/NorthNorfolk/CD/25/2111/,Pending,34.0
TunbridgeWells/25/02260/FULL,Tunbridge Wells,Installation of solar car port canopies to roof levels,Installation of solar car port canopies to roof levels,Full,,,Small,Undecided,,2025-09-23,None,2025-10-14T08:35:41.769523,Car Park Royal Victoria Place Royal Tunbridge Wells Kent TN1 2SS,TN1 2SS,,,https://www.planit.org.uk/planapplic/TunbridgeWells/25/02260/FULL/,Pending,
BreconBeacons/25/23949/FUL,Brecon Beacons,Installation of ground-mounted solar panel array. No change of use.,Installation of ground-mounted solar panel array. No change of use.,Full,,,Small,Undecided,,2025-09-23,None,2025-10-14T07:37:07.780208,Croesfach Llanbedr Crickhowell NP8 1SU,NP8 1SU,,,https://www.planit.org.uk/planapplic/BreconBeacons/25/23949/FUL/,Pending,
Exeter/25/1323/PDPV,Exeter,Installation of no. 5 Solar panels on the flat roof of rear extension.,Installation of no. 5 Solar panels on the flat roof of rear extension.,Outline,,,Small,Undecided,,2025-09-23,None,2025-10-14T07:58:22.595984,2 Victoria Road St James Exeter EX4 6JB,EX4 6JB,,,https://www.planit.org.uk/planapplic/Exeter/25/1323/PDPV/,Pending,2.0
Perth/25/01414/FLL,Perth,"Refurbishment, alterations and extension to derelict cottage to form dwellinghouse, installation of ground mounted solar array and associ...","Refurbishment, alterations and extension to derelict cottage to form dwellinghouse, installation of ground mounted solar array and associated works",Full,,,Small,Undecided,,2025-09-23,None,2025-10-14T08:18:08.574514,Land 850 Metres East Of Claggan Cottage Ardtalnaig Aberfeldy PH15 2NX,PH15 2NX,,,https://www.planit.org.uk/planapplic/Perth/25/01414/FLL/,Pending,
Aberdeenshire/APP/2025/1577,Aberdeenshire,Erection of Storage Building Including Installation of Solar Panels,Erection of Storage Building Including Installation of Solar Panels,Full,,,Medium,Undecided,,2025-09-23,None,2025-10-14T07:30:16.572408,Mar Lodge Estate Braemar Aberdeenshire AB35 5YJ,AB35 5YJ,,,https://www.planit.org.uk/planapplic/Aberdeenshire/APP/2025/1577/,Pending,
Kirklees/2025/92670,Kirklees,Discharge of details reserved by conditions 17 (Remediation Strategy) and 18 (Validation Report) of previous permission 2022/94041 for va...,"Discharge of details reserved by conditions 17 (Remediation Strategy) and 18 (Validation Report) of previous permission 2022/94041 for variation of conditions 22 (Landscaping), 28 (Carbon Reduction), 29 (Solar Array) on previous permission 2022/90293 for variation condition 2 (development in accordance with the approved plans) on previous permission 2021/91508 for demolition of part of former college buildings and erection of police station, including conversion of Oldroyd Building and erection of new buildings comprising police custody suite, associated support services buildings, decked and surface car parking (MSCP), vehicle access point, boundary treatments and landscaping to enclose the eastern section of the MSCP at the lower level by constructing a wall around the area to follow the line of the car park elevations above.",Conditions,,,Small,None,,2025-09-23,None,2025-10-14T08:08:48.914811,"Kirklees College, Halifax Road, Dewsbury, WF13 2AS",WF13 2AS,,,https://www.planit.org.uk/planapplic/Kirklees/2025/92670/,Pending,44.0
Southampton/25/01220/DIS,Southampton,Application for approval of details reserved by condition 5 (Details of solar panels) of listed building consent 25/00148/LBC for works.,Application for approval of details reserved by condition 5 (Details of solar panels) of listed building consent 25/00148/LBC for works.,Conditions,,,Small,Undecided,,2025-09-23,None,2025-10-14T08:25:29.211715,St Marys Sports Hall 117 St Marys Road Southampton SO14 0BL,SO14 0BL,,,https://www.planit.org.uk/planapplic/Southampton/25/01220/DIS/,Pending,31.0
IsleOfMan/25/90875/B,Isle of Man,"Alterations to external render and cladding, installation of external staircase and door to east elevation, installation of roof-mounted ...","Alterations to external render and cladding, installation of external staircase and door to east elevation, installation of roof-mounted solar panels, additional use of first floor as tourist accommodation (Class 3.1)",Full,,,Small,Undecided,,2025-09-23,None,2025-10-13T08:10:00.478842,Old Ballachrink Farm Breeze Hill Laxey Isle Of Man IM4 7DL,IM4 7DL,,,https://www.planit.org.uk/planapplic/IsleOfMan/25/90875/B/,Pending,
SouthKesteven/S25/1779,South Kesteven,Change of use and extension of offices to ancillary residential space for The Grange. Installation of solar panels to the south of The Gr...,Change of use and extension of offices to ancillary residential space for The Grange. Installation of solar panels to the south of The Grange.,Heritage,,,Small,Undecided,,2025-09-23,None,2025-10-13T08:32:56.188004,The Grange Stamford Road Carlby Lincolnshire PE9 4LU,PE9 4LU,,,https://www.planit.org.uk/planapplic/SouthKesteven/S25/1779/,Pending,
SouthKesteven/S25/1778,South Kesteven,Change of use and extension of offices to ancillary residential space for The Grange. Installation of solar panels to the south of The Gr...,Change of use and extension of offices to ancillary residential space for The Grange. Installation of solar panels to the south of The Grange.,Full,,,Small,Undecided,,2025-09-23,None,2025-10-13T08:32:56.190393,The Grange Stamford Road Carlby Lincolnshire PE9 4LU,PE9 4LU,,,https://www.planit.org.uk/planapplic/SouthKesteven/S25/1778/,Pending,
TowerHamlets/PA/25/01674/S,Tower Hamlets,"Submission of Details Pursuant to Condition No.23 (Photovoltaic Panel) of Planning Permission Ref: PA/20/01402, Dated 30/06/2022","Submission of Details Pursuant to Condition No.23 (Photovoltaic Panel) of Planning Permission Ref: PA/20/01402, Dated 30/06/2022",Conditions,,,Small,Undecided,,2025-09-23,None,2025-10-04T13:05:57.278559,"2 Trafalgar Way, London E14 5SP",E14 5SP,,,https://www.planit.org.uk/planapplic/TowerHamlets/PA/25/01674/S/,Pending,448.0
IOW/25/01406/HOU,Isle of Wight,Removal of bay windows on front elevation; proposed extension at first floor level and creation of roof garden; alterations to fenestrati...,Removal of bay windows on front elevation; proposed extension at first floor level and creation of roof garden; alterations to fenestration and external materials: roof mounted solar panels; alterations to landscaping to include patio on front elevation; single storey rear extension (revised scheme),Full,,,Small,Undecided,,2025-09-23,None,2025-10-13T08:09:44.39667,30 The Avenue Gurnard Cowes Isle Of Wight PO31 8JL,PO31 8JL,,,https://www.planit.org.uk/planapplic/IOW/25/01406/HOU/,Pending,
Conwy/0/52860,Conwy,Non material amendment to planning approval 0/51824 (Variation of condition 19 of planning consent 0/51534 (Variation of condition nos 2 ...,"Non material amendment to planning approval 0/51824 (Variation of condition 19 of planning consent 0/51534 (Variation of condition nos 2 & 3 of planning approval 0/49220 (Proposed replacement dwelling, alterations to existing vehicular access, installation of air source heat pump and extension of the residential curtilage) to allow for changes to approved plans showing a lesser scheme) to allow for the gradient to be a constant 1:10 from the highway and the site entrance) to allow for relocation of Solar Panels",Amendment,,,Small,Undecided,,2025-09-23,None,2025-10-11T09:05:36.205136,Tamarind Llanrwst Road Glan Conwy LL28 5LF,LL28 5LF,,,https://www.planit.org.uk/planapplic/Conwy/0/52860/,Pending,
Sunderland/25/02148/CAA,Sunderland,"Construction and operation of a solar park together with associated equipment, infrastructure and ancillary works (Cross boundary site wi...","Construction and operation of a solar park together with associated equipment, infrastructure and ancillary works (Cross boundary site with Sunderland City Council). Amendments received.",Outline,,,Small,Permitted,Response,2025-09-22,2025-09-25,2025-10-03T08:39:40.485085,Land To The East Of Stockton Road Seaham SR7 0PB,SR7 0PB,,,https://www.planit.org.uk/planapplic/Sunderland/25/02148/CAA/,Pending,
WestSuffolk/DC/25/1487/P14JPA,West Suffolk,Prior approval application under Part 14 of the Town and Country Planning (General Permitted Development) Order 2015 - roof mounted solar...,Prior approval application under Part 14 of the Town and Country Planning (General Permitted Development) Order 2015 - roof mounted solar array,Outline,,,Small,Undecided,,2025-09-22,None,2025-10-11T14:06:45.294575,West Row Academy Beeches Road West Row Suffolk IP28 8NY,IP28 8NY,,,https://www.planit.org.uk/planapplic/WestSuffolk/DC/25/1487/P14JPA/,Pending,
